date;AQI;PM2.5;PM10;NO2;SO2;CO;O3;temperature;humidity;wind_speed;precipitation;hospital_visits;emergency_visits;mobility_index;school_closures;public_transport_usage;mask_usage_rate;lockdown_status;industrial_activity;vehicle_count;construction_activity;respiratory_admissions;population_density;green_cover_percentage
12/04/2021;111.0497991;36.51527953;77.91283101;50.30438786;23.09231196;0.839096192;49.17619135;24.98660956;69.66920735;13.1667474;6.833323448;14;5;74.0167323;0;24.02368219;60.6727154;0;135.38256;8229;69.40898463;6;4931.14847;39.28009233
13/04/2021;104.4782827;14.8855149;115.509817;52.91468889;23.92987049;0.833786685;33.85631838;20.1601858;41.22504253;11.44312049;0.855210928;28;6;77.6967397;0;36.79281702;69.348512;0;96.70122155;7172;98.61129725;9;5075.326458;33.62389203
14/04/2021;127.2828086;68.56769109;50.41607963;43.0700306;22.94415976;1.053471923;35.79275362;20.21108322;26.53296792;5.099593546;8.701172048;17;5;84.59583666;1;38.96147232;84.09178904;0;105.9102881;7241;11.27385073;11;2552.438868;24.28720161
15/04/2021;102.5044901;63.65485836;82.79303348;42.91732725;20.83483812;1.420233183;26.23335699;23.7455791;41.77694308;1.598898878;5.937458684;16;7;84.99476546;0;15.44527344;66.85745844;0;51.84388184;4090;12.47808087;9;1754.800397;10.27969261
16/04/2021;91.41188918;43.6468739;81.30049262;42.14110982;27.30340166;1.13679052;34.33103498;26.18928967;73.97204264;10.23931875;9.896028986;27;6;81.35849592;0;34.98120494;66.30085596;0;145.1118716;4023;52.32034863;13;4152.706994;17.50782642
17/04/2021;102.4459501;45.21690599;96.26560812;44.89130557;16.94618672;0.758940712;26.96087033;27.41990081;81.41807205;2.046784862;0.255915072;13;6;87.80663098;0;81.7420719;71.25002911;0;106.677823;7024;5.580018855;8;671.3674815;41.81640221
18/04/2021;110.8659606;45.45384421;63.12292245;40.55170638;20.53334828;1.825968853;30.92688607;25.62079302;83.90325538;4.406637105;8.314983511;22;9;82.95841738;0;84.90938684;99.54307275;0;122.757431;1341;72.74797864;10;1679.181952;52.36265394
19/04/2021;100.9772014;61.65802976;45.12654795;39.99391518;23.73529414;1.023571966;31.39612529;20.79063325;46.52066754;7.505468647;7.919630483;22;7;83.16093075;0;58.08975441;54.56178203;0;74.79129716;7433;99.07555062;10;8203.628016;7.390005288
20/04/2021;100.8118338;50.60527086;83.13646032;51.96627121;13.39395384;0.826833713;27.18156101;22.8802935;46.07770024;10.19823803;1.32852512;27;7;95.68328125;0;67.8739605;64.73262418;0;115.6588454;8150;81.14357781;10;4430.370582;29.64578692
21/04/2021;85.96016624;67.41095878;85.62460984;55.1611618;35.48294448;1.423628912;30.50356077;28.66953941;48.46952297;13.89341486;3.353056351;17;2;78.34016234;1;53.45727035;64.60010515;1;96.00256887;7994;26.5808834;10;9766.062092;15.7772312
22/04/2021;86.74198165;17.18060006;109.7919882;24.92447055;20.14282881;0.859278815;26.99763864;19.2695402;46.30666286;8.898600673;8.84796203;15;6;77.58622557;0;4.427256447;98.72503892;0;61.24701397;9936;79.95613419;7;143.1922835;44.13786504
23/04/2021;71.94789456;47.14722202;54.59275907;40.10021152;20.70994725;1.498874096;26.962151;22.67123303;66.63376253;10.0711965;5.184542951;19;7;76.95885539;0;69.66848667;70.3589;1;133.0166214;2316;62.78762949;9;9213.706291;61.20265759
24/04/2021;134.9915349;43.10919059;103.0938753;33.11305567;26.28439016;0.738807163;38.61331721;27.98731429;45.08262835;4.650207752;4.012814875;14;4;74.10159278;0;99.65508756;78.34859673;0;133.9338734;6728;11.94197646;11;6559.161839;65.43031736
25/04/2021;75.12273529;56.15488982;127.3482873;36.89028534;24.57477667;1.429009117;31.40330913;29.37640713;21.42407556;10.30938925;9.054964323;10;10;78.84733611;0;22.78233258;59.90654804;1;56.37132563;8218;56.59241505;9;6268.956417;62.53924311
26/04/2021;86.14189604;51.92928362;72.44470225;44.0251621;20.1903901;1.060314299;32.77653018;24.03542314;50.73172205;6.566851811;0.933445245;18;7;73.84661497;0;98.21511989;50.63541698;0;89.06052391;8226;89.67766023;15;8419.720507;61.7034341
27/04/2021;85.63185469;71.9676567;54.18115561;46.69438372;20.65064719;1.38731567;18.34156185;22.94396595;35.69064463;12.85396774;4.731227829;13;4;84.61652644;0;99.77736006;66.96347076;0;78.14425891;1958;28.99229365;9;6305.193801;44.06062478
28/04/2021;117.8984875;32.10994843;71.86051267;38.87873556;12.47925735;1.570529713;33.38766665;18.38941029;22.01649964;5.886757709;6.52374098;16;9;84.75082524;0;14.15146055;81.9516531;0;101.6369305;6724;65.91075163;10;445.0715055;20.79314475
29/04/2021;94.10100643;60.68237214;80.28009935;20.86659665;17.21767111;0.660217813;34.24338771;27.62819961;52.95900661;7.024080325;6.08541439;10;9;82.41789125;0;92.61351803;84.57702388;0;98.87960474;3227;4.156473185;9;9062.646055;53.55210531
30/04/2021;124.9548415;68.37504635;91.2757575;30.34954419;22.58605108;1.382731546;26.81329102;31.59389843;34.41681914;6.488816354;2.642764544;19;3;83.98608718;0;67.55326346;87.69379162;0;115.6427433;1546;83.42153026;10;8744.383581;52.09298927
01/05/2021;86.53018752;87.84971155;68.1721054;48.9649967;22.2194642;0.577328829;46.68023741;37.82577029;51.69192704;12.16684251;5.633129045;30;4;88.1207448;0;46.63718245;93.03318221;0;74.74876615;6165;20.59373565;8;5247.40561;15.83243861
02/05/2021;105.5798832;52.77351043;111.1039707;12.59573578;26.10582875;0.685844693;11.68618189;26.93223092;39.44249906;14.30548796;7.085617643;24;7;69.74592266;0;34.46607175;55.78115212;0;72.16994333;9099;60.86252363;10;1346.91117;17.66387638
03/05/2021;83.29305893;64.86687907;57.7093537;51.87427152;19.39749471;0.758977162;36.27493709;24.74560174;62.25962092;4.909144515;5.848854073;21;5;82.72825055;0;62.98015936;54.13963061;1;122.3326626;7629;52.41934419;13;8232.548307;12.10691183
04/05/2021;142.9029826;32.94205811;45.21589696;45.21229991;13.06356743;1.151090991;35.70243844;20.40094693;89.36141708;7.125418511;6.84462226;24;7;96.06423615;0;84.27866772;89.38427016;0;147.6205204;4114;54.81303129;9;5344.702037;37.4145601
05/05/2021;76.24803162;24.12065694;102.1342085;53.16176082;25.28365215;1.009904763;34.33266346;15.60571543;58.30623445;10.588894;2.560787394;26;7;74.68320764;0;3.410235979;71.78756695;0;144.6344422;2755;25.37367879;11;3329.772551;25.90157589
06/05/2021;106.1964142;72.67161564;34.50757938;38.01430813;27.18044673;0.949859175;31.40970165;25.88479625;65.28271418;13.43072433;8.328489503;16;2;105.0628252;0;53.54622713;97.35583633;0;129.1986207;8256;55.91120051;11;9933.76651;63.50793214
07/05/2021;112.6755376;59.9165956;75.91740462;19.38594576;24.49122286;1.043870584;34.40543458;36.7516956;84.34930304;7.405510453;4.49689537;18;3;76.97413985;0;65.02639843;97.17423532;0;56.74680633;9498;60.2751357;6;1728.70225;7.38229725
08/05/2021;108.2759819;77.67769035;142.3536226;44.30362642;19.18183165;1.177386877;36.94540384;31.35406115;46.18002924;1.633402623;9.872238441;9;2;82.48233993;0;2.560329166;57.08260529;0;73.77739903;2365;42.54566981;12;1729.430636;26.06538623
09/05/2021;96.29424682;39.39895667;79.75912894;52.74653124;25.22193026;1.200474437;24.19289933;30.58282135;31.65839148;5.530070753;0.232853207;13;4;82.92283549;0;88.90775996;84.56123836;0;118.9627399;2361;63.32530467;7;6037.0184;61.9413717
10/05/2021;97.40358601;67.79853209;57.58464699;49.24721806;37.14455239;1.328250051;32.39356498;26.22801409;39.79580981;8.255428282;3.803153712;23;1;65.68879321;0;95.17899195;53.35536563;0;79.57726324;8351;19.15738255;8;2743.104102;69.93463384
11/05/2021;100.8762294;88.03226761;78.85205072;33.37308517;20.57576157;1.546010444;28.53346526;26.7976158;48.19564585;6.262869089;1.804750523;31;3;72.00513332;1;61.24913138;70.17050122;0;89.36232958;3101;51.25952597;10;4179.631274;51.9961698
12/05/2021;97.05995997;66.29558413;78.98398423;40.86761075;13.44131654;0.993591288;21.2498528;12.88126341;65.15123769;2.798335902;5.55609527;26;4;86.6047576;1;11.70010745;92.08550219;0;145.3683374;8311;71.68015743;16;2481.338012;63.54339741
13/05/2021;119.2775823;64.14872258;83.21299881;34.67163731;17.06857475;0.843673311;35.7373598;28.8125529;20.32116206;0.55484243;2.432050944;19;3;77.68062912;0;93.24117103;73.04797613;0;58.63072683;2346;36.79959221;6;7847.950349;6.048071618
14/05/2021;144.21046;60.12834121;93.24525964;31.80733536;23.12738;1.184060839;25.4851166;22.10329715;79.73682503;10.31112999;7.374779466;22;8;71.30403297;0;80.50070974;51.68067166;0;136.1245368;8936;41.11463446;5;2818.985544;55.16358391
15/05/2021;88.8501643;36.43677814;59.21777663;49.55388571;11.97597845;0.656723555;18.0171306;21.49136327;25.32657811;14.89105786;8.818658623;19;2;92.15740988;0;2.854822905;62.01643218;1;55.0298133;3657;16.42039781;12;8437.881077;35.00567287
16/05/2021;72.60394041;80.33359404;113.7509611;28.02467689;20.84701537;0.79638876;25.68711471;23.38371523;83.04586042;13.78809951;2.108843536;19;6;83.0876206;0;57.91576279;54.31852216;1;83.79424068;3969;61.64491144;4;7385.731337;49.87814919
17/05/2021;98.23435903;50.8371354;84.90228569;31.06183569;21.90168325;1.299814284;23.60880882;23.21497755;86.46041648;10.24906366;1.606776183;12;7;78.58668034;0;11.45373164;70.41176459;0;105.5401316;5077;12.35192055;5;3048.012546;32.94741003
18/05/2021;151.5941868;67.56724885;94.53588093;28.95974367;27.6756087;0.962761488;38.22783207;21.41182204;89.30719559;12.62294713;8.753571857;14;5;102.8448225;0;14.10663962;84.83495245;0;85.63842095;9635;50.08081996;6;8010.371297;42.00511887
19/05/2021;83.92650864;36.5544854;67.437012;25.09752477;26.55097428;0.637542262;31.22554512;25.06936036;76.66571291;3.835914277;3.612719151;18;3;70.00296153;0;19.25099449;83.0178703;0;145.7157026;6613;21.04210132;12;3255.745207;21.89993538
20/05/2021;132.7823361;42.30810503;105.7276427;41.46414292;24.32292396;0.55305908;41.05906197;22.20861202;29.92988682;9.336516541;4.34583635;20;9;69.67113513;0;39.6188495;85.94699974;0;100.4375084;9739;19.41284521;7;4125.39695;42.31619792
21/05/2021;133.5540163;81.52631099;74.85895182;51.61503048;9.186604947;1.014615004;24.66755015;25.50161478;69.43169303;0.909063231;2.209695024;17;8;76.02128334;0;87.63828609;69.19080041;0;123.3839022;4080;9.582956434;10;874.9418486;23.90308297
22/05/2021;88.92823517;54.79046567;85.55105027;38.15123244;24.60526564;1.342568961;36.99335898;17.56411093;34.23249034;10.60775891;4.253148681;20;6;82.78941711;0;3.107541267;63.26397995;0;120.2065309;8072;35.73978772;7;5730.636094;23.21628955
23/05/2021;111.3796616;81.79913214;61.33787846;24.94252199;23.52756693;1.338563733;52.71698332;23.92971115;82.79894849;14.54808509;2.313000731;23;3;84.520446;0;68.92109699;52.84661587;0;133.509234;9501;86.74106272;6;8181.331675;26.26246215
24/05/2021;132.5679325;58.82654011;60.06136747;48.3994454;21.27972189;1.033264151;32.84825974;19.51852205;42.1624148;12.91195961;6.659274406;19;0;72.72721135;0;96.45507891;97.07876802;0;136.3914117;4397;60.49130061;10;6267.58037;18.04976645
25/05/2021;92.41744518;32.37153341;93.76410613;56.85701754;11.34888937;1.602672826;36.8931909;21.79275341;42.8757184;8.016613122;4.988764125;17;10;66.07939669;0;64.12334438;55.91401363;1;96.63169924;3764;77.91093435;8;5561.907071;19.47885438
26/05/2021;95.9283928;73.381014;71.1278634;33.53757676;16.11613045;0.96855389;35.54814131;25.71699422;84.23573071;11.83110329;7.88060446;15;4;85.84052633;0;81.56050594;58.91220806;0;136.3002759;2352;11.45707729;2;8989.526784;65.54909256
27/05/2021;88.36638172;51.15161523;62.92353825;35.21445733;14.16588615;0.958429713;18.62339738;16.98001193;20.92617495;14.15848215;3.127281161;27;2;75.58276741;0;90.17723158;51.25004005;0;115.344982;4634;31.3314284;9;4468.954586;34.53955624
28/05/2021;79.70486539;70.4803322;67.13633316;45.1566063;9.924957802;0.229769227;34.68653838;20.88796311;33.5776306;3.240263669;5.055950155;23;4;80.07983141;0;71.47978048;65.85841119;0;118.6060992;6777;38.86140959;14;9958.102512;44.91919079
29/05/2021;87.0144491;60.37816301;93.97906143;56.21873748;19.98542424;0.865791115;32.45165057;27.84482192;49.53525866;11.89887769;2.59523323;16;8;80.86301229;0;65.98427983;90.94234851;0;67.32365989;7169;86.00091006;6;4661.21733;42.16495914
30/05/2021;75.52119466;36.85322658;67.41924278;34.80165854;16.01088939;1.25560451;27.92202093;17.93411079;69.05050971;4.04770437;9.344739302;20;1;89.56364744;0;1.79667439;66.61233661;1;74.50994577;8638;66.43982876;6;6468.537504;22.25141135
31/05/2021;100.6816694;62.46442148;77.64690137;26.67550219;33.1265279;1.469188401;22.92770901;33.8893357;65.32963162;13.15421133;5.219356678;19;3;74.87351014;0;51.8889089;83.29913634;0;118.7664678;6508;49.04784686;8;559.2667168;5.011603467
01/06/2021;84.60053538;92.94334713;80.30055501;46.31418606;19.1561403;0.75092961;35.55186592;31.02203978;66.85883126;1.475317585;1.734624963;18;5;95.8875817;0;46.92257867;98.27722882;1;76.56336475;8207;30.04821118;12;7015.259578;11.78142437
02/06/2021;104.6757182;67.39479688;41.65302228;47.99068073;26.46876578;1.138675699;22.22077008;22.52736458;81.60154199;2.673276283;2.727656592;26;3;78.53366777;0;52.27056271;94.62652994;1;99.00399967;2863;75.99496181;14;3262.630816;59.00090385
03/06/2021;68.88208708;59.1372337;50.57747189;40.0613145;12.15450488;1.31406371;47.06916484;21.06395156;28.47212886;10.80924695;0.829019641;22;3;66.57826946;0;43.24803902;58.99860748;0;98.99653019;5878;88.83236465;14;1364.620113;12.10800104
04/06/2021;106.6176046;76.13015103;86.72555778;34.4186674;17.34955207;1.003362446;30.91335267;26.00969952;56.55131874;2.621662558;0.278159956;16;4;69.91952094;0;90.65575147;67.96036686;0;73.40367084;3450;53.68125177;7;1566.648343;18.43971964
05/06/2021;116.6705792;63.16002698;65.25941278;49.94378731;20.48448938;0.315015863;20.21354362;17.76268871;70.78343824;2.370814529;5.259218261;27;2;69.4700561;0;88.90300896;87.55702491;0;106.6494057;2890;4.342653598;7;5132.094038;64.33359866
06/06/2021;60.12528715;63.14301345;101.1344982;45.28036005;15.45923026;1.074187;25.88802977;14.98928638;64.528291;8.332003161;3.371229225;25;3;72.71668593;0;12.56985554;98.88293308;1;106.3756076;1164;27.18516333;9;5936.570815;57.5080434
07/06/2021;107.4811314;43.62562242;99.33614209;32.31564483;17.88899658;1.228429187;27.77492529;22.70332438;51.3819884;12.52480857;9.637734553;23;7;82.58156448;0;53.28928005;85.79674694;0;62.90159531;4275;74.58068146;13;7062.558595;8.462838621
08/06/2021;124.5533798;63.50772039;94.38337333;40.49094731;18.91024547;0.715773131;49.29901323;24.32975617;21.19802101;4.027011379;1.713313964;12;5;90.06137323;1;95.95589838;62.61062603;0;88.111479;2871;38.76022127;11;4516.522286;46.82451198
09/06/2021;75.80717963;75.53165125;116.3954357;26.48292468;18.83046007;0.923753641;22.92328843;25.47213612;24.2316586;12.61707274;7.939126527;14;5;57.78611909;0;59.86641557;56.64113532;0;86.5826279;8103;62.59174461;9;8661.021093;38.51936627
10/06/2021;133.4514477;47.45906772;78.33821345;46.85890456;29.27559287;0.653351187;29.07026189;21.92629692;28.32589288;12.11930095;3.159714422;17;5;88.94987553;0;80.16684201;74.7579843;0;106.2088605;1340;52.4521752;12;778.4913888;28.71891026
11/06/2021;108.3803802;81.36743732;92.97763852;37.37766431;21.89113143;0.228955735;25.69737304;31.36973365;44.0259427;8.686581014;2.235373861;21;8;94.13249569;0;37.33600221;59.64756788;1;124.9331219;4708;90.77170304;13;1302.336801;37.34340517
12/06/2021;85.89976288;58.62440964;68.31198047;35.64289168;22.39755281;1.308101324;33.99406788;17.52430171;28.23574169;9.698441305;9.69636819;22;8;100.5126443;0;37.72489955;61.38073986;0;51.82330646;2851;30.7001701;12;2355.946069;14.81844236
13/06/2021;98.88461845;46.68345733;129.0473983;39.67125515;22.69827387;0.99887544;25.82493269;19.30868933;49.82576191;0.606617799;8.025765987;15;4;84.19717954;0;32.56872834;81.72159005;0;63.25612387;5217;44.6058416;13;1107.263715;67.0604062
14/06/2021;111.1665383;74.96448115;119.672673;40.40307699;23.06313189;1.479302499;20.88754667;27.43317978;32.50493934;5.507033375;6.306208914;27;11;62.21745069;0;2.184546463;75.74176764;0;80.1994926;7321;6.47797613;10;7583.500409;16.14710106
15/06/2021;101.5201078;55.69808646;80.23760869;48.94930062;19.58556508;1.257196658;28.43764336;19.19176307;74.54163383;3.950923967;6.971210372;24;3;66.56161135;0;92.48516125;56.03466373;0;131.0413245;4989;80.4962244;10;3692.725635;17.09603698
16/06/2021;110.7751198;71.39272331;87.7317246;45.91090531;18.39626814;0.893737072;27.60484925;18.99839774;81.00413317;2.250057911;9.913814749;25;7;88.92331863;0;34.96416991;57.68390555;0;98.05177576;7688;32.58219959;4;6082.122023;28.97484262
17/06/2021;81.58652814;55.62362052;107.185952;38.43590721;20.8340803;0.975045802;25.26204498;25.61677396;47.27532556;5.844889937;5.932074088;21;7;80.93320243;0;36.70879564;50.97171968;0;101.0886587;2627;72.19339517;9;7672.558574;18.81846085
18/06/2021;103.3872165;59.10260785;77.0572099;47.6366815;25.78401974;1.169853217;25.68951713;19.7323869;55.79322357;5.323562945;1.019004508;18;5;73.69982;0;75.95474084;60.98299419;1;90.92083261;3535;0.303158039;10;5517.388359;25.33522673
19/06/2021;71.72571006;67.40340307;66.86751858;44.00737254;25.63119094;1.290065025;39.47756638;24.33457786;86.74473691;10.93337517;0.648661267;25;3;65.07908625;1;52.68931227;94.36565802;0;91.51447255;4826;86.74332747;12;5381.189474;7.590284666
20/06/2021;97.77547877;64.36345586;97.47979502;35.73400364;18.79800762;1.096801189;27.44207829;21.5007172;57.48554287;8.971445107;6.666067775;20;9;69.23457814;0;36.2042155;89.65166731;1;147.7556922;2745;97.19600153;10;4558.283541;44.92790709
21/06/2021;81.92184717;30.06702329;81.56878492;38.75281842;23.83921847;1.331677944;20.9269787;20.69168148;89.65512511;13.69650103;6.576011439;21;6;85.24870358;1;88.36174299;70.73909507;0;139.8640853;7650;46.99607546;12;6985.611004;20.67288598
22/06/2021;85.28940115;43.1813439;83.65988899;38.51777111;19.02707668;0.910999379;26.30307229;14.48847304;29.94916956;2.181113746;7.48173793;29;5;84.79164875;0;82.53792135;87.09670505;0;122.5867353;3169;48.2604331;10;5343.161133;68.11353199
23/06/2021;124.7218635;73.94114977;63.31457314;45.05261343;20.16935275;0.700856936;30.43468528;25.69781576;80.35584944;0.89622908;1.087787302;13;5;89.66319826;0;97.68015716;70.34846305;0;82.40832338;1883;61.63655866;8;4095.332323;12.4233717
24/06/2021;121.8262024;58.01795117;45.64655703;36.32977385;17.63238309;0.980557224;19.30984291;18.76405004;54.80421019;8.019116812;9.449022748;19;8;93.19859832;0;64.1021636;89.60520198;0;101.3687037;8100;97.5111513;11;6216.086684;10.02637126
25/06/2021;112.1827624;52.14403046;84.7228482;36.09590814;19.09177431;1.061555467;43.00782368;24.15878898;21.58998779;0.015407079;5.511584139;20;3;71.22311735;1;69.0096611;59.09729878;0;118.9412892;5778;55.85795342;14;9619.113902;16.32394879
26/06/2021;78.15374471;39.62138977;98.09924083;59.68757309;26.70665035;0.639539382;36.94063582;22.43947551;88.0556059;11.81578415;6.49555521;21;6;89.22843578;0;32.44995234;57.62586799;0;89.45752977;3535;7.385546602;8;8100.60693;40.25883086
27/06/2021;93.67183101;43.80395518;75.48386502;49.39735482;20.46210574;0.598983375;41.44138195;23.96745971;87.55335298;7.58959333;0.348523834;25;5;72.58077805;1;9.957998845;53.89703032;0;102.4472985;1630;56.51692038;12;4526.237212;53.58672498
28/06/2021;124.261954;29.6730204;108.7285904;32.39399336;20.67641254;1.134215889;33.137025;24.25162313;46.82895881;7.320983641;9.609742145;30;5;78.75007891;0;10.59167347;62.09031714;0;64.57108876;9184;41.90477776;8;6115.571578;41.33873561
29/06/2021;102.8343383;58.48078922;65.92167349;45.70940994;12.7639111;0.878092945;13.2504204;25.96814125;86.78994498;5.437439681;5.625918487;18;6;72.67412129;0;64.59404619;57.31581161;0;59.35766437;6010;76.08593075;11;3974.402881;60.92392006
30/06/2021;146.3865908;51.02343629;58.9059109;41.18350066;18.45378046;0.950247728;42.28266973;21.36120349;29.87067496;5.624607542;5.63363113;16;7;87.70085405;0;11.3271637;89.93206865;0;66.73097432;3877;30.33385613;14;5250.3585;43.58180453
01/07/2021;107.8663568;45.50118164;78.65539386;43.91551175;18.79342548;0.8920922;23.09145312;31.2134824;67.60770988;6.467005174;9.435553162;18;5;74.20403498;0;90.66265658;61.99858451;0;125.5657143;1424;92.44649691;12;7363.04361;14.00752107
02/07/2021;103.8409823;58.97814862;78.34814849;41.37341325;15.85428257;1.456180271;23.74250605;15.7629997;33.43502908;0.240485166;9.293501782;21;4;86.47632773;0;70.38686541;75.81038039;1;68.99620253;6967;80.0075959;3;8395.340107;17.06881447
03/07/2021;93.81767072;65.45955946;95.39937463;51.89642645;20.10832706;1.378528348;31.25060115;23.86704441;37.26530654;1.253186808;2.202985918;18;4;84.78811854;0;22.620674;87.80985761;0;142.4721679;3302;32.65669741;13;706.0530012;28.24512646
04/07/2021;102.6708181;91.39796898;64.50074352;43.45620345;17.85408855;0.628793893;41.02583877;29.18115488;74.5536206;7.5757203;9.310988219;18;5;91.38844196;0;27.9211661;83.85372253;0;86.85488497;7275;35.19903425;8;1730.679236;64.80189096
05/07/2021;96.95060327;37.32174871;107.3618847;39.37911302;20.39997928;0.840162036;38.42629707;27.38386277;46.41506592;2.251833978;7.366212894;23;0;85.84468637;0;70.99737174;60.22947868;0;66.90328088;4083;51.78169615;13;5845.638311;34.90152507
06/07/2021;114.1621735;77.39071565;119.3383393;50.42190577;20.60751505;1.25500128;37.25024896;20.12582212;20.4989252;11.68143913;0.189007273;18;7;98.69146697;0;82.41199351;53.85359233;0;132.5244135;1013;9.959316419;15;7064.889579;61.81986232
07/07/2021;119.1340463;74.59652342;79.21711946;42.33285041;15.22122821;1.180580871;27.50538358;20.95877254;48.99668969;4.11727761;2.398431487;25;5;73.57433648;1;83.94299873;95.58808207;0;95.66468406;4087;69.01182842;13;6642.070281;9.852925971
08/07/2021;84.28021079;48.31360891;104.9942084;41.21478579;18.00649109;0.987562611;27.37913979;19.9660372;35.96485244;1.46849456;4.129801455;22;3;87.94985868;0;60.10271722;81.09968694;0;88.8459841;4060;60.91463344;10;2570.357941;49.63632433
09/07/2021;73.37534093;63.04853932;58.87005859;43.14022602;20.38687141;0.658719939;32.76754934;27.99613815;67.83309395;3.528148889;5.828224555;21;0;84.01239723;0;15.52319863;85.32818501;0;82.94531763;2116;31.87057949;12;6579.024977;35.36930394
10/07/2021;63.27589254;53.13550126;101.5044308;39.06390977;25.92149716;0.795237986;28.95943327;21.30038136;33.61140877;5.356473452;7.013297305;21;12;72.4544098;0;81.83595014;69.30070231;0;83.05124701;2419;63.80460617;9;4672.927875;16.250965
11/07/2021;110.1598265;62.78532871;100.9455282;40.09226993;21.28359586;0.84496973;37.11454326;26.27561544;78.95774699;0.529749129;2.10210394;21;6;89.56726085;0;79.16435286;62.08034282;0;116.3441012;3484;9.824377562;13;2524.665707;10.30324233
12/07/2021;77.93266788;82.6369652;97.2687456;34.13305411;16.6903241;1.083098299;36.64094132;26.32150707;38.69651085;2.125132866;8.367005143;9;1;88.50973456;0;83.5357586;76.53087327;0;104.0648145;5096;95.20513489;16;8858.088752;25.49384462
13/07/2021;56.94218814;69.08409349;79.68873822;32.4883278;21.9950238;1.511118146;34.73073057;36.84196734;47.51197808;4.857701317;8.457153239;17;5;73.54980362;0;15.76637805;53.89409339;0;96.76416237;8943;6.697170129;7;5347.08168;58.33919021
14/07/2021;107.7715721;67.6291256;20.91502118;30.01429614;28.53774445;0.79393593;9.792309746;26.5662563;40.86258026;4.657207107;6.349988193;25;3;63.28368609;0;68.43577462;89.99882218;0;94.70414959;4959;32.8839206;15;8638.221813;46.6393746
15/07/2021;149.8599903;53.5453602;67.16545713;26.08016713;24.58353236;0.692189426;31.02390691;20.94427993;65.07463435;12.00580045;9.210939105;17;4;78.95601589;0;96.02439334;82.72525157;0;64.20010557;2624;97.05333215;6;4237.839347;35.03604944
16/07/2021;99.87858177;37.73915003;67.48167965;31.20282639;22.73763265;0.967424057;29.12916895;17.69924869;27.08144789;12.64883213;8.129824269;16;5;73.14299663;1;25.60615861;88.08169952;0;132.7877137;3786;39.83547805;7;6365.999191;59.95600854
17/07/2021;116.7698155;56.87297684;60.43490124;38.25732966;23.62795088;1.309521694;31.34420481;23.62073643;53.46695609;2.901278987;2.216236593;19;4;81.62926666;0;71.67280267;78.46304427;0;142.6847746;2157;88.56013712;6;8187.884767;16.76706606
18/07/2021;101.6365872;78.09912232;82.44486009;41.03117582;27.19977021;0.56593511;23.96540289;24.40457079;43.41183707;1.859098259;7.986768663;16;4;80.10975488;1;25.89174315;78.89545717;0;130.2206322;7140;15.08993483;13;3355.186064;23.135738
19/07/2021;98.02220694;37.09248215;71.62073109;37.28703437;25.37813397;1.436090245;19.40171272;13.94650236;81.88965743;9.512437265;9.532020788;18;7;97.81558465;0;30.70964087;80.01878301;0;95.12670323;5798;6.673701859;11;8589.953823;41.0146445
20/07/2021;118.3815297;44.17365948;63.5077598;16.4429651;22.83380191;0.948390591;33.70510784;21.4307292;25.13884655;12.06935334;1.37606447;16;6;72.62375681;0;48.52680761;89.20795319;0;147.2193604;3169;10.81722727;4;3579.983686;43.32563093
21/07/2021;94.19450912;61.89401604;58.82399704;55.74586358;25.3432111;0.779703999;27.14958946;26.48676271;78.07865455;14.45584646;9.786978848;20;7;85.91718357;0;89.49540436;61.26927034;0;111.8644393;1520;97.20525045;9;2100.250452;25.86076724
22/07/2021;105.3478463;45.23017823;65.68974029;50.86480123;14.59174452;0.519943214;34.59754395;22.33822165;31.73763336;0.101944271;0.249927968;15;5;66.48238099;1;3.866181182;84.07660558;0;127.4082855;4379;8.877689288;9;7427.191803;37.77984072
23/07/2021;106.4339561;48.11214829;102.4299842;44.45759851;12.48867374;1.211956232;24.63268498;29.84311893;26.2004362;6.205171701;5.221672448;24;4;70.20938686;0;98.96413108;77.63528313;0;124.1223328;3520;65.17367745;12;3414.859203;12.7976476
24/07/2021;86.63819093;53.64602127;66.77949891;59.07490673;20.78549325;0.948648641;41.32728512;17.20821778;34.16260007;11.00981751;7.73893139;17;5;75.57489435;0;77.20771496;74.75538763;0;120.7813362;4893;44.05995444;7;9538.666244;5.718132092
25/07/2021;119.840847;39.51573894;69.70122587;30.22635883;20.34340355;1.051211645;38.00851874;28.3844141;27.18570874;12.42838948;7.904381025;14;3;71.54617968;0;35.97788975;77.04532769;0;114.1986428;3021;86.07973298;12;8064.226865;63.83118782
26/07/2021;96.50080487;45.38817231;70.8660477;58.87625121;17.28044973;0.729756478;32.37461687;29.56944871;56.46887637;0.93428923;7.346725691;16;7;84.36341928;0;35.41602036;63.61000652;0;71.16120702;6198;29.43126321;11;2382.119281;33.69772011
27/07/2021;84.88509681;70.55141875;86.77987028;30.34785923;24.12926335;0.90427119;28.29369269;29.78248238;89.1750467;10.20921779;5.293513728;16;6;79.72048561;0;48.29812361;51.85403192;0;79.44537283;4893;2.891228654;11;9866.681555;20.01943724
28/07/2021;110.7301969;40.38945327;89.12498977;42.38737925;10.68568207;0.854025626;36.81927102;17.17071808;22.40291463;4.334080761;6.509643221;14;3;88.24611892;0;87.54785461;87.95819804;0;138.6717505;3175;74.86001379;8;3700.51437;26.43893396
